https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1598400000000,2020-08-26 00:00:00,BTC/USDT,11318.42000000,11539.32000000,11244.00000000,11461.43000000,53998.23123100,615452789.96733745,862654
1598400000.0,2020-08-26,BTC/USDT,11318.42,11539.32,11244,11461.43,53998.23,615452789.97,NULL
1598313600000,2020-08-25 00:00:00,BTC/USDT,11748.19000000,11767.85000000,11117.64000000,11318.42000000,69590.92327200,797034671.64528012,996668
1598313600.0,2020-08-25,BTC/USDT,11748.2,11767.85,11117.64,11318.42,69590.92,797034671.64,NULL
1598227200000,2020-08-24 00:00:00,BTC/USDT,11648.12000000,11824.90000000,11585.09000000,11748.20000000,46212.39186700,542298951.53829801,656584
1598227200.0,2020-08-24,BTC/USDT,11648.13,11824.9,11585.09,11748.2,46212.39,542298951.54,NULL
1598140800000,2020-08-23 00:00:00,BTC/USDT,11663.51000000,11718.07000000,11514.13000000,11648.13000000,37900.00469000,440406018.65187866,627352
1598140800.0,2020-08-23,BTC/USDT,11662.96,11718.07,11514.13,11648.13,37900.0,440406018.65,NULL
1598054400000,2020-08-22 00:00:00,BTC/USDT,11531.23000000,11686.00000000,11376.81000000,11662.96000000,43678.70164600,504305451.41086398,809328
1598054400.0,2020-08-22,BTC/USDT,11531.34,11686,11376.81,11662.96,43678.7,504305451.41,NULL
1597968000000,2020-08-21 00:00:00,BTC/USDT,11853.54000000,11878.00000000,11485.81000000,11531.34000000,64448.30614200,755451999.65409131,1189668
1597968000.0,2020-08-21,BTC/USDT,11853.55,11878,11485.81,11531.34,64448.31,755451999.65,NULL
1597881600000,2020-08-20 00:00:00,BTC/USDT,11754.38000000,11888.00000000,11668.00000000,11853.55000000,46085.25435100,543576025.04851070,798027
1597881600.0,2020-08-20,BTC/USDT,11754.59,11888,11668,11853.55,46085.25,543576025.05,NULL
1597795200000,2020-08-19 00:00:00,BTC/USDT,11945.10000000,12020.08000000,11561.00000000,11754.59000000,73940.16960600,870612801.52956932,1258060
1597795200.0,2020-08-19,BTC/USDT,11945.01,12020.08,11561,11754.59,73940.17,870612801.53,NULL
1597708800000,2020-08-18 00:00:00,BTC/USDT,12281.15000000,12387.77000000,11817.93000000,11945.01000000,75923.83552700,920402307.17681052,1189390
1597708800.0,2020-08-18,BTC/USDT,12281.13,12387.77,11817.93,11945.01,75923.84,920402307.18,NULL
1597622400000,2020-08-17 00:00:00,BTC/USDT,11910.99000000,12468.00000000,11769.78000000,12281.13000000,84734.21154000,1026883452.89477197,1210228
1597622400.0,2020-08-17,BTC/USDT,11911,12468,11769.78,12281.13,84734.21,1026883452.89,NULL
1597536000000,2020-08-16 00:00:00,BTC/USDT,11852.40000000,11931.72000000,11686.00000000,11911.00000000,41368.23690600,489731524.63694357,790240
1597536000.0,2020-08-16,BTC/USDT,11852.4,11931.72,11686,11911,41368.24,489731524.64,NULL
1597449600000,2020-08-15 00:00:00,BTC/USDT,11760.55000000,11980.00000000,11680.00000000,11852.40000000,56237.90505000,667446824.06412957,1018956
1597449600.0,2020-08-15,BTC/USDT,11760.54,11980,11680,11852.4,56237.91,667446824.06,NULL
1597363200000,2020-08-14 00:00:00,BTC/USDT,11779.77000000,11850.00000000,11634.03000000,11760.54000000,59818.85269700,702273220.69641574,1011746
1597363200.0,2020-08-14,BTC/USDT,11780,11850,11634.03,11760.54,59818.85,702273220.7,NULL
1597276800000,2020-08-13 00:00:00,BTC/USDT,11564.34000000,11792.96000000,11270.36000000,11780.00000000,70132.49150200,809611114.21324839,1243382
1597276800.0,2020-08-13,BTC/USDT,11564.33,11792.96,11270.36,11780,70132.49,809611114.21,NULL
1597190400000,2020-08-12 00:00:00,BTC/USDT,11392.09000000,11617.52000000,11150.00000000,11564.33000000,64909.61364400,743303608.09998264,1104096
1597190400.0,2020-08-12,BTC/USDT,11392.08,11617.52,11150,11564.33,64909.61,743303608.1,NULL
1597104000000,2020-08-11 00:00:00,BTC/USDT,11892.90000000,11935.00000000,11125.00000000,11392.08000000,90748.28463400,1049615697.13794155,1343979
1597104000.0,2020-08-11,BTC/USDT,11892.92,11935,11125,11392.08,90748.28,1049615697.14,NULL
1597017600000,2020-08-10 00:00:00,BTC/USDT,11681.69000000,12067.35000000,11450.00000000,11892.92000000,84952.33788700,1009169063.38321293,1340835
1597017600.0,2020-08-10,BTC/USDT,11681.68,12067.35,11450,11892.92,84952.34,1009169063.38,NULL
1596931200000,2020-08-09 00:00:00,BTC/USDT,11761.02000000,11797.11000000,11521.97000000,11681.68000000,41493.06734200,483708602.89638040,853386
1596931200.0,2020-08-09,BTC/USDT,11761.41,11797.11,11521.97,11681.68,41493.07,483708602.9,NULL
1596844800000,2020-08-08 00:00:00,BTC/USDT,11594.36000000,11808.27000000,11512.00000000,11761.41000000,41858.16104000,489087264.36028091,779318
1596844800.0,2020-08-08,BTC/USDT,11594.23,11808.27,11512,11761.41,41858.16,489087264.36,NULL
1596758400000,2020-08-07 00:00:00,BTC/USDT,11762.47000000,11909.94000000,11322.00000000,11594.23000000,65755.92602200,767005529.28212083,940045
1596758400.0,2020-08-07,BTC/USDT,11762.46,11909.94,11322,11594.23,65755.93,767005529.28,NULL
1596672000000,2020-08-06 00:00:00,BTC/USDT,11744.91000000,11900.00000000,11562.50000000,11762.46000000,63529.08502000,746479211.71559485,919918
1596672000.0,2020-08-06,BTC/USDT,11744.91,11900,11562.5,11762.46,63529.09,746479211.72,NULL
1596585600000,2020-08-05 00:00:00,BTC/USDT,11191.99000000,11780.93000000,11093.00000000,11744.91000000,74970.25685200,861433645.42443967,964637
1596585600.0,2020-08-05,BTC/USDT,11191.97,11780.93,11093,11744.91,74970.26,861433645.42,NULL
1596499200000,2020-08-04 00:00:00,BTC/USDT,11219.68000000,11414.98000000,11000.00000000,11191.97000000,58629.11370900,658084242.67972216,863692
1596499200.0,2020-08-04,BTC/USDT,11219.81,11414.98,11000,11191.97,58629.11,658084242.68,NULL
1596412800000,2020-08-03 00:00:00,BTC/USDT,11071.36000000,11473.00000000,10936.00000000,11219.81000000,56931.84147500,641127593.26145174,919185
1596412800.0,2020-08-03,BTC/USDT,11071.35,11473,10936,11219.81,56931.84,641127593.26,NULL
1596326400000,2020-08-02 00:00:00,BTC/USDT,11801.17000000,12123.46000000,10518.50000000,11071.35000000,97553.07760400,1105757335.52816180,1459900
1596326400.0,2020-08-02,BTC/USDT,11801.17,12123.46,10518.5,11071.35,97553.08,1105757335.53,NULL
1596240000000,2020-08-01 00:00:00,BTC/USDT,11335.46000000,11861.00000000,11220.00000000,11801.17000000,85087.48512600,987817017.31863258,1174252
1596240000.0,2020-08-01,BTC/USDT,11335.46,11861,11220,11801.17,85087.49,987817017.32,NULL
1596153600000,2020-07-31 00:00:00,BTC/USDT,11099.79000000,11444.00000000,10960.00000000,11335.46000000,70063.66097400,786344325.85523136,971584
1596153600.0,2020-07-31,BTC/USDT,11099.61,11444,10960,11335.46,70063.66,786344325.86,NULL
1596067200000,2020-07-30 00:00:00,BTC/USDT,11100.52000000,11170.00000000,10831.00000000,11099.61000000,60794.82645600,669779541.88728343,879960
1596067200.0,2020-07-30,BTC/USDT,11100.53,11170,10831,11099.61,60794.83,669779541.89,NULL
1595980800000,2020-07-29 00:00:00,BTC/USDT,10906.27000000,11342.82000000,10812.00000000,11100.53000000,76838.09423300,853242253.61582377,1127302
1595980800.0,2020-07-29,BTC/USDT,10906.27,11342.82,10812,11100.53,76838.09,853242253.62,NULL
1595894400000,2020-07-28 00:00:00,BTC/USDT,11029.96000000,11242.23000000,10565.00000000,10906.27000000,97267.73418700,1065375500.18918874,1475636
1595894400.0,2020-07-28,BTC/USDT,11029.96,11242.23,10565,10906.27,97267.73,1065375500.19,NULL
1595808000000,2020-07-27 00:00:00,BTC/USDT,9931.54000000,11394.86000000,9917.21000000,11029.96000000,150188.93314400,1580355372.09917984,1901088
1595808000.0,2020-07-27,BTC/USDT,9931.54,11394.86,9917.21,11029.96,150188.93,1580355372.1,NULL
1595721600000,2020-07-26 00:00:00,BTC/USDT,9700.42000000,10111.00000000,9650.00000000,9931.54000000,65279.26931900,644607634.48177705,945611
1595721600.0,2020-07-26,BTC/USDT,9700.42,10111,9650,9931.54,65279.27,644607634.48,NULL
1595635200000,2020-07-25 00:00:00,BTC/USDT,9538.10000000,9732.90000000,9513.00000000,9700.42000000,40679.54541600,391431695.71682177,675222
1595635200.0,2020-07-25,BTC/USDT,9537.8,9732.9,9513,9700.42,40679.55,391431695.72,NULL
1595548800000,2020-07-24 00:00:00,BTC/USDT,9603.27000000,9637.00000000,9463.44000000,9537.80000000,43931.13620500,419240263.52182820,677725
1595548800.0,2020-07-24,BTC/USDT,9603.27,9637,9463.44,9537.8,43931.14,419240263.52,NULL
1595462400000,2020-07-23 00:00:00,BTC/USDT,9518.16000000,9664.00000000,9440.33000000,9603.27000000,51856.23350000,494282948.73368242,735371
1595462400.0,2020-07-23,BTC/USDT,9518.16,9664,9440.33,9603.27,51856.23,494282948.73,NULL
1595376000000,2020-07-22 00:00:00,BTC/USDT,9390.00000000,9544.00000000,9261.00000000,9518.16000000,48815.00410700,457776105.61557141,663029
1595376000.0,2020-07-22,BTC/USDT,9390,9544,9261,9518.16,48815.0,457776105.62,NULL
1595289600000,2020-07-21 00:00:00,BTC/USDT,9160.78000000,9437.73000000,9152.80000000,9390.00000000,60413.58248600,563360524.79942825,782959
1595289600.0,2020-07-21,BTC/USDT,9160.78,9437.73,9152.8,9390,60413.58,563360524.8,NULL
1595203200000,2020-07-20 00:00:00,BTC/USDT,9208.99000000,9221.52000000,9131.00000000,9160.78000000,35458.76408200,325297289.27265834,557096
1595203200.0,2020-07-20,BTC/USDT,9208.99,9221.52,9131,9160.78,35458.76,325297289.27,NULL
1595116800000,2020-07-19 00:00:00,BTC/USDT,9170.30000000,9232.27000000,9101.35000000,9208.99000000,26052.01941700,238521988.03132549,440449
1595116800.0,2020-07-19,BTC/USDT,9170.28,9232.27,9101.35,9208.99,26052.02,238521988.03,NULL
1595030400000,2020-07-18 00:00:00,BTC/USDT,9154.31000000,9219.30000000,9121.10000000,9170.28000000,22554.54145700,206628105.36278893,430377
1595030400.0,2020-07-18,BTC/USDT,9154.32,9219.3,9121.1,9170.28,22554.54,206628105.36,NULL
1594944000000,2020-07-17 00:00:00,BTC/USDT,9133.72000000,9186.83000000,9089.81000000,9154.32000000,28054.35874100,256360345.57676793,470991
1594944000.0,2020-07-17,BTC/USDT,9133.72,9186.83,9089.81,9154.32,28054.36,256360345.58,NULL
1594857600000,2020-07-16 00:00:00,BTC/USDT,9197.60000000,9226.15000000,9047.25000000,9133.72000000,43375.57119100,395883667.02480033,681807
1594857600.0,2020-07-16,BTC/USDT,9197.6,9226.15,9047.25,9133.72,43375.57,395883667.03,NULL
1594771200000,2020-07-15 00:00:00,BTC/USDT,9255.85000000,9276.49000000,9160.57000000,9197.60000000,39053.57966500,360201683.49480513,554780
1594771200.0,2020-07-15,BTC/USDT,9255.85,9276.49,9160.57,9197.6,39053.58,360201683.5,NULL
1594684800000,2020-07-14 00:00:00,BTC/USDT,9242.61000000,9279.54000000,9113.00000000,9255.85000000,45772.55250900,421789086.45494741,613139
1594684800.0,2020-07-14,BTC/USDT,9242.62,9279.54,9113,9255.85,45772.55,421789086.45,NULL
1594598400000,2020-07-13 00:00:00,BTC/USDT,9303.31000000,9343.82000000,9200.89000000,9242.62000000,42740.06911500,396614086.79626994,642552
1594598400.0,2020-07-13,BTC/USDT,9302.75,9343.82,9200.89,9242.62,42740.07,396614086.8,NULL
1594512000000,2020-07-12 00:00:00,BTC/USDT,9234.02000000,9345.00000000,9157.50000000,9302.75000000,30872.70228600,285591381.49153138,484875
1594512000.0,2020-07-12,BTC/USDT,9234.03,9345,9157.5,9302.75,30872.7,285591381.49,NULL
1594425600000,2020-07-11 00:00:00,BTC/USDT,9288.34000000,9299.28000000,9178.25000000,9234.03000000,22561.36600000,208410250.50959371,413452
1594425600.0,2020-07-11,BTC/USDT,9288.34,9299.28,9178.25,9234.03,22561.37,208410250.51,NULL
1594339200000,2020-07-10 00:00:00,BTC/USDT,9232.42000000,9317.48000000,9125.00000000,9288.34000000,38295.49400600,352238898.76948255,525484
1594339200.0,2020-07-10,BTC/USDT,9232.43,9317.48,9125,9288.34,38295.49,352238898.77,NULL
1594252800000,2020-07-09 00:00:00,BTC/USDT,9436.06000000,9440.79000000,9160.00000000,9232.43000000,48044.45064500,447640493.54432978,575491
1594252800.0,2020-07-09,BTC/USDT,9436.06,9440.79,9160,9232.43,48044.45,447640493.54,NULL
1594166400000,2020-07-08 00:00:00,BTC/USDT,9257.40000000,9470.00000000,9231.00000000,9436.06000000,56140.51778100,525344876.69992350,652605
1594166400.0,2020-07-08,BTC/USDT,9257.39,9470,9231,9436.06,56140.52,525344876.7,NULL
1594080000000,2020-07-07 00:00:00,BTC/USDT,9342.47000000,9379.42000000,9203.00000000,9257.39000000,34587.33667800,320576525.35534977,433481
1594080000.0,2020-07-07,BTC/USDT,9344.2,9379.42,9203,9257.39,34587.34,320576525.36,NULL
1593993600000,2020-07-06 00:00:00,BTC/USDT,9069.41000000,9375.00000000,9055.92000000,9344.20000000,54463.13227700,502548376.20946366,533540
1593993600.0,2020-07-06,BTC/USDT,9069.41,9375,9055.92,9344.2,54463.13,502548376.21,NULL
1593907200000,2020-07-05 00:00:00,BTC/USDT,9135.00000000,9145.24000000,8893.03000000,9069.41000000,34073.65362700,308410443.65921520,384500
1593907200.0,2020-07-05,BTC/USDT,9135.46,9145.24,8893.03,9069.41,34073.65,308410443.66,NULL
1593820800000,2020-07-04 00:00:00,BTC/USDT,9057.79000000,9190.00000000,9040.04000000,9135.46000000,26441.96848400,240576054.91572312,335225
1593820800.0,2020-07-04,BTC/USDT,9058.26,9190,9040.04,9135.46,26441.97,240576054.92,NULL
1593734400000,2020-07-03 00:00:00,BTC/USDT,9086.54000000,9125.00000000,9037.47000000,9058.26000000,28943.42017700,263123750.46717236,343189
1593734400.0,2020-07-03,BTC/USDT,9086.54,9125,9037.47,9058.26,28943.42,263123750.47,NULL
1593648000000,2020-07-02 00:00:00,BTC/USDT,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,417724468.88735677,470292
1593648000.0,2020-07-02,BTC/USDT,9232,9261.96,8940,9086.54,45725.17,417724468.89,NULL
1593561600000,2020-07-01 00:00:00,BTC/USDT,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,354087627.16966118,374832
1593561600.0,2020-07-01,BTC/USDT,9138.55,9292,9080.1,9232,38488.53,354087627.17,NULL
1593475200000,2020-06-30 00:00:00,BTC/USDT,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,287781334.51701579,328083
1593475200.0,2020-06-30,BTC/USDT,9192.56,9205,9064.89,9138.55,31463.16,287781334.52,NULL
1593388800000,2020-06-29 00:00:00,BTC/USDT,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,384206326.47068040,434299
1593388800.0,2020-06-29,BTC/USDT,9116.35,9238,9024.67,9192.56,42120.29,384206326.47,NULL
1593302400000,2020-06-28 00:00:00,BTC/USDT,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,278721674.92211122,374404
1593302400.0,2020-06-28,BTC/USDT,9012,9191,8948.06,9116.35,30688.18,278721674.92,NULL
1593216000000,2020-06-27 00:00:00,BTC/USDT,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,419606802.23720138,499415
1593216000.0,2020-06-27,BTC/USDT,9162.21,9196.24,8833,9012,46290.93,419606802.24,NULL
1593129600000,2020-06-26 00:00:00,BTC/USDT,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,461347064.82950308,510947
1593129600.0,2020-06-26,BTC/USDT,9249.49,9298,9045.45,9162.21,50292.3,461347064.83,NULL
1593043200000,2020-06-25 00:00:00,BTC/USDT,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,514396747.40478276,536205
1593043200.0,2020-06-25,BTC/USDT,9296.49,9340,9009.69,9249.49,55831.62,514396747.4,NULL
1592956800000,2020-06-24 00:00:00,BTC/USDT,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,579426702.79668215,572362
1592956800.0,2020-06-24,BTC/USDT,9624.89,9670,9208,9296.49,61571.56,579426702.8,NULL
1592870400000,2020-06-23 00:00:00,BTC/USDT,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,395487616.46087799,474319
1592870400.0,2020-06-23,BTC/USDT,9685.69,9720,9577.03,9624.89,41031.03,395487616.46,NULL
1592784000000,2020-06-22 00:00:00,BTC/USDT,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,550995799.06947046,588704
1592784000.0,2020-06-22,BTC/USDT,9294.69,9780,9277.09,9685.69,57895.47,550995799.07,NULL
1592697600000,2020-06-21 00:00:00,BTC/USDT,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,227467940.61021120,321015
1592697600.0,2020-06-21,BTC/USDT,9358.95,9422,9281.54,9294.69,24316.93,227467940.61,NULL
1592611200000,2020-06-20 00:00:00,BTC/USDT,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,282120360.55675261,382778
1592611200.0,2020-06-20,BTC/USDT,9310.23,9395,9170.95,9358.95,30329.05,282120192.71,NULL
1592524800000,2020-06-19 00:00:00,BTC/USDT,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,423086965.19273827,503484
1592524800.0,2020-06-19,BTC/USDT,9386.32,9438.3,9215.79,9310.23,45330.98,423086965.19,NULL
1592438400000,2020-06-18 00:00:00,BTC/USDT,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,351649555.07253869,475074
1592438400.0,2020-06-18,BTC/USDT,9465.14,9489,9280,9386.32,37381.95,351649555.07,NULL
1592352000000,2020-06-17 00:00:00,BTC/USDT,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,453209812.22578060,536158
1592352000.0,2020-06-17,BTC/USDT,9525.59,9565,9236.61,9465.14,48046.41,453209812.23,NULL
1592265600000,2020-06-16 00:00:00,BTC/USDT,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,494458269.13979110,543481
1592265600.0,2020-06-16,BTC/USDT,9426.02,9589,9373.09,9525.59,52052.45,494458269.14,NULL
1592179200000,2020-06-15 00:00:00,BTC/USDT,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,793518842.55098446,839521
1592179200.0,2020-06-15,BTC/USDT,9342.1,9495,8910.45,9426.02,86107.92,793518842.55,NULL
1592092800000,2020-06-14 00:00:00,BTC/USDT,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,282131272.38006622,415568
1592092800.0,2020-06-14,BTC/USDT,9473.34,9480.99,9245,9342.1,30055.51,282131272.38,NULL
1592006400000,2020-06-13 00:00:00,BTC/USDT,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,261673162.25847242,392763
1592006400.0,2020-06-13,BTC/USDT,9465.13,9494.73,9351,9473.34,27759.78,261673162.26,NULL
1591920000000,2020-06-12 00:00:00,BTC/USDT,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,472007894.37567532,553203
1591920000.0,2020-06-12,BTC/USDT,9280.4,9557.12,9232.51,9465.13,50119.07,472007894.38,NULL
1591833600000,2020-06-11 00:00:00,BTC/USDT,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,902075648.54538493,966502
1591833600.0,2020-06-11,BTC/USDT,9885,9964,9113,9280.4,94418.98,902075648.55,NULL
1591747200000,2020-06-10 00:00:00,BTC/USDT,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,462384305.35119935,560909
1591747200.0,2020-06-10,BTC/USDT,9772.43,9992.72,9704.18,9885,47130.76,462384305.35,NULL
1591660800000,2020-06-09 00:00:00,BTC/USDT,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,447208895.83869834,551863
1591660800.0,2020-06-09,BTC/USDT,9782.01,9877,9570,9772.43,46024.0,447208895.84,NULL
1591574400000,2020-06-08 00:00:00,BTC/USDT,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,395459395.82133724,485139
1591574400.0,2020-06-08,BTC/USDT,9746.99,9800,9633,9782.01,40664.66,395459395.82,NULL
1591488000000,2020-06-07 00:00:00,BTC/USDT,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,556919603.79154480,637766
1591488000.0,2020-06-07,BTC/USDT,9666.3,9802,9372.46,9746.99,57952.85,556919603.79,NULL
1591401600000,2020-06-06 00:00:00,BTC/USDT,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,315604867.23614906,435796
1591401600.0,2020-06-06,BTC/USDT,9621.16,9735,9531.05,9666.3,32752.95,315604867.24,NULL
1591315200000,2020-06-05 00:00:00,BTC/USDT,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,465200788.20363384,566062
